Material;Centro;Almac‚n;Clase de movimiento;Stock especial;Documento material;Posici¢n doc.mat.;Fecha contabiliz.;Ctd.en UM entrada;Un.medida de entrada;Descripci¢n del material;Importe ML;Centro de coste;Referencia
2190;BPC1;CC01;201;;4902527238;5;2024-05-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;349;E025
2190;BPC1;CC01;201;;4902527243;5;2024-05-07 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;204;21
2190;BPC1;CC01;201;;4902527245;8;2024-05-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;348;348
2190;BPC1;CC01;201;;4902527180;5;2024-05-07 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;122;13
2190;BPC1;CC01;201;;4902527083;9;2024-05-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;350;350
2190;BPC1;CC01;201;;4902527090;9;2024-05-07 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;324;324
2190;BPC1;CC01;201;;4902527230;10;2024-05-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;400;400
2190;BPC1;CC01;201;;4902527226;8;2024-05-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;914;914
2190;BPC1;CC01;201;;4902526914;6;2024-05-06 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;413;413
2190;BPC1;CC01;201;;4902526522;6;2024-05-02 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;118;805
2190;BPC1;CC01;201;;4902526647;5;2024-05-02 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;924;924
2190;BPC1;CC01;201;;4902526651;5;2024-05-02 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;357;357
2190;BPC1;CC01;201;;4902526513;9;2024-05-02 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;427;427
2190;BPC1;CC01;201;;4902526486;8;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;307;307
2190;BPC1;CC01;201;;4902526489;9;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;931;931
2190;BPC1;CC01;201;;4902526684;7;2024-05-02 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;302;302
2190;BPC1;CC01;201;;4902526696;5;2024-05-02 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;417;417
2190;BPC1;CC01;201;;4902526720;11;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;327;327
2190;BPC1;CC01;201;;4902526500;8;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;902;902
2190;BPC1;CC01;201;;4902526526;4;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;423;423
2190;BPC1;CC01;201;;4902526697;14;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;321;321
2190;BPC1;CC01;201;;4902526503;11;2024-05-02 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,13;318;318
2190;BPC1;CC01;201;;4902526699;4;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;320;315
2190;BPC1;CC01;201;;4902526493;12;2024-05-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;918;918
2190;BPC1;CC01;201;;4902526326;1;2024-04-30 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;166;879
2190;BPC1;CC01;201;;4902525995;5;2024-04-26 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;101;101
2190;BPC1;CC01;701;;4902526078;6;2024-04-26 00:00:00;9;UNI;Resaltador punta biselada, color amarill;486,61;;
2190;BPC1;CC01;201;;4902525978;4;2024-04-25 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;912;912 PED DUPLICAD
2190;BPC1;CC01;201;;4902525652;6;2024-04-24 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;97;52
2190;BPC1;CC01;201;;4902525399;10;2024-04-22 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;913;913
2190;BPC1;CC01;201;;4902525408;9;2024-04-22 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;316;316
2190;BPC1;CC01;201;;4902525128;2;2024-04-18 00:00:00;-4;UNI;Resaltador punta biselada, color amarill;-216,27;153;226
2190;BPC1;CC01;201;;4902525028;10;2024-04-17 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;331;331
2190;BPC1;CC01;201;;4902525027;6;2024-04-17 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;306;306
2190;BPC1;CC01;201;;4902524742;5;2024-04-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;101;101
2190;BPC1;CC01;201;;4902524766;8;2024-04-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;441;441
2190;BPC1;CC01;201;;4902524774;6;2024-04-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;301;301
2190;BPC1;CC01;201;;4902524749;6;2024-04-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;390;390
2190;BPC1;CC01;201;;4902524733;8;2024-04-12 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;422;422
2190;BPC1;CC01;201;;4902524632;5;2024-04-11 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;130;111
2190;BPC1;CC01;201;;4902524535;7;2024-04-11 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;170;255
2190;BPC1;CC01;201;;4902524650;6;2024-04-11 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;440;440
2190;BPC1;CC01;201;;4902524638;4;2024-04-11 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;359;359
2190;BPC1;CC01;201;;4902524629;5;2024-04-11 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;130;081
2190;BPC1;CC01;201;;4902524449;9;2024-04-10 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;118;256
2190;BPC1;CC01;201;;4902524450;4;2024-04-10 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;134;188
2190;BPC1;CC01;201;;4902524448;5;2024-04-10 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;302;302
2190;BPC1;CC01;201;;4902524444;8;2024-04-10 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;336;336
2190;BPC1;CC01;201;;4902524308;5;2024-04-09 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;358;358
2190;BPC1;CC01;201;;4902524279;16;2024-04-09 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;928;928
2190;BPC1;CC01;201;;4902524422;7;2024-04-09 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;411;411
2190;BPC1;CC01;201;;4902524309;4;2024-04-09 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;242;242
2190;BPC1;CC01;201;;4902524300;9;2024-04-09 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;154;189
2190;BPC1;CC01;201;;4902524425;10;2024-04-09 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;118;047
2190;BPC1;CC01;201;;4902524301;9;2024-04-09 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;338;338
2190;BPC1;CC01;201;;4902524296;9;2024-04-09 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;361;361
2190;BPC1;CC01;201;;4902524231;17;2024-04-08 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;307;307
2190;BPC1;CC01;201;;4902524230;9;2024-04-08 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;415;415
2190;BPC1;CC01;201;;4902524224;3;2024-04-08 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;450;450
2190;BPC1;CC01;201;;4902524172;3;2024-04-08 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;913;913
2190;BPC1;CC01;201;;4902524120;3;2024-04-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;93;56
2190;BPC1;CC01;201;;4902524022;14;2024-04-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;425;425
2190;BPC1;CC01;201;;4902524141;13;2024-04-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;351;351
2190;BPC1;CC01;201;;4902524145;10;2024-04-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;400;400
2190;BPC1;CC01;201;;4902523938;5;2024-04-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;350;350
2190;BPC1;CC01;201;;4902523809;7;2024-04-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;364;364
2190;BPC1;CC01;201;;4902523997;3;2024-04-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;367;367
2190;BPC1;CC01;201;;4902523810;4;2024-04-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;309;309
2190;BPC1;CC01;201;;4902523834;13;2024-04-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;427;427
2190;BPC1;CC01;201;;4902523995;4;2024-04-04 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;124;151
2190;BPC1;CC01;201;;4902523838;10;2024-04-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;368;368
2190;BPC1;CC01;201;;4902523833;8;2024-04-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;321;321
2190;BPC1;CC01;201;;4902523762;9;2024-04-03 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;349;349
2190;BPC1;CC01;201;;4902523675;15;2024-04-03 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;925;925
2190;BPC1;CC01;201;;4902523657;5;2024-04-03 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;314;314
2190;BPC1;CC01;201;;4902523650;4;2024-04-03 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;315;315
2190;BPC1;CC01;201;;4902523649;6;2024-04-03 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;318;318
2190;BPC1;CC01;201;;4902523266;7;2024-03-26 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;907;907
2190;BPC1;CC01;201;;4902523070;9;2024-03-25 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;455;455
2190;BPC1;CC01;201;;4902523190;7;2024-03-25 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;362;362
2190;BPC1;CC01;201;;4902522488;5;2024-03-19 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;306;306
2190;BPC1;CC01;201;;4902522423;3;2024-03-18 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;364;364
2190;BPC1;CC01;201;;4902522416;3;2024-03-18 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;170;73
2190;BPC1;CC01;201;;4902522231;6;2024-03-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;339;339
2190;BPC1;CC01;201;;4902522075;4;2024-03-14 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;55;165
2190;BPC1;CC01;201;;4902522076;4;2024-03-14 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;122;13
2190;BPC1;CC01;201;;4902521978;5;2024-03-13 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;242;242
2190;BPC1;CC01;201;;4902521977;3;2024-03-13 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;435;435
2190;BPC1;CC01;201;;4902521848;5;2024-03-12 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;346;346
2190;BPC1;CC01;201;;4902521856;7;2024-03-12 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;914;914
2190;BPC1;CC01;201;;4902521859;6;2024-03-12 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;317;317
2190;BPC1;CC01;201;;4902521851;4;2024-03-12 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;396;396
2190;BPC1;CC01;201;;4902521687;11;2024-03-11 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;307;307
2190;BPC1;CC01;201;;4902521753;2;2024-03-11 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;114;105
2190;BPC1;CC01;201;;4902521685;7;2024-03-11 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;924;924
2190;BPC1;CC01;201;;4902521549;4;2024-03-08 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;913;913
2190;BPC1;CC01;201;;4902521558;11;2024-03-08 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;365;365
2190;BPC1;CC01;201;;4902521372;6;2024-03-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;411;411
2190;BPC1;CC01;201;;4902521370;8;2024-03-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;340;340
2190;BPC1;CC01;201;;4902521503;9;2024-03-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;400;400
2190;BPC1;CC01;201;;4902521487;6;2024-03-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;101;101
2190;BPC1;CC01;201;;4902521362;5;2024-03-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;350;350
2190;BPC1;CC01;201;;4902521366;3;2024-03-07 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;111;28
2190;BPC1;CC01;201;;4902521369;5;2024-03-07 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;105;178
2190;BPC1;CC01;201;;4902521364;4;2024-03-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;166;879
2190;BPC1;CC01;201;;4902521334;9;2024-03-06 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;913;E104
2190;BPC1;CC01;201;;4902521210;3;2024-03-06 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;417;417
2190;BPC1;CC01;201;;4902521296;4;2024-03-06 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;378;378
2190;BPC1;CC01;201;;4902521287;3;2024-03-06 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;115;15
2190;BPC1;CC01;201;;4902521295;7;2024-03-06 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;425;425
2190;BPC1;CC01;201;;4902521343;2;2024-03-06 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;380;380
2190;BPC1;CC01;201;;4902521206;8;2024-03-06 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;931;E142
2190;BPC1;CC01;201;;4902521068;8;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;338;338
2190;BPC1;CC01;201;;4902521197;9;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;368;368
2190;BPC1;CC01;201;;4902521081;7;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;331;331
2190;BPC1;CC01;201;;4902521152;6;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;381;381
2190;BPC1;CC01;201;;4902521066;9;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;902;902
2190;BPC1;CC01;201;;4902521059;6;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;343;343
2190;BPC1;CC01;201;;4902521077;6;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;333;333
2190;BPC1;CC01;201;;4902521151;8;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;334;334
2190;BPC1;CC01;201;;4902521142;2;2024-03-05 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;93;056
2190;BPC1;CC01;201;;4902521184;5;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;359;359
2190;BPC1;CC01;201;;4902521069;7;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;314;314
2190;BPC1;CC01;201;;4902521084;7;2024-03-05 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;320;320
2190;BPC1;CC01;201;;4902521067;4;2024-03-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;309;309
2190;BPC1;CC01;201;;4902520905;7;2024-03-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;336;336
2190;BPC1;CC01;201;;4902520925;7;2024-03-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;325;325
2190;BPC1;CC01;201;;4902520900;15;2024-03-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;928;928
2190;BPC1;CC01;201;;4902520902;8;2024-03-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;452;452
2190;BPC1;CC01;201;;4902520922;7;2024-03-04 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;371;371
2190;BPC1;CC01;201;;4902520838;9;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;376;376
2190;BPC1;CC01;201;;4902520751;11;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;915;915
2190;BPC1;CC01;201;;4902520731;6;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;308;308
2190;BPC1;CC01;201;;4902520753;8;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;321;321
2190;BPC1;CC01;201;;4902520708;7;2024-03-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;180;020
2190;BPC1;CC01;201;;4902520741;12;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;374;374
2190;BPC1;CC01;201;;4902520730;5;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;399;399
2190;BPC1;CC01;201;;4902520870;2;2024-03-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;110;110
2190;BPC1;CC01;201;;4902520715;6;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;153;226
2190;BPC1;CC01;201;;4902520735;6;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;366;366
2190;BPC1;CC01;201;;4902520718;3;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;931;931
2190;BPC1;CC01;201;;4902520712;5;2024-03-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;416;416
2190;BPC1;CC01;201;;4902520747;5;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;427;427
2190;BPC1;CC01;201;;4902520746;6;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;923;923
2190;BPC1;CC01;201;;4902520720;8;2024-03-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;918;918
2190;BPC1;CC01;201;;4902520717;8;2024-03-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;315;315
2190;BPC1;CC01;201;;4902520308;4;2024-02-27 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;204;21
2190;BPC1;CC01;201;;4902520103;6;2024-02-23 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;912;912
2190;BPC1;CC01;201;;4902520012;5;2024-02-22 00:00:00;-3;UNI;Resaltador punta biselada, color amarill;-162,21;190;44
2190;BPC1;CC01;201;;4902519758;4;2024-02-20 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;418;418
2190;BPC1;CC01;202;;4902519817;1;2024-02-20 00:00:00;1;UNI;Resaltador punta biselada, color amarill;54,07;435;435
2190;BPC1;CC01;201;;4902519807;8;2024-02-20 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;435;435
2190;BPC1;CC01;201;;4902519755;3;2024-02-20 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;301;301
2190;BPC1;CC01;201;;4902519794;8;2024-02-20 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;432;432
2190;BPC1;CC01;201;;4902519800;5;2024-02-20 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;121;107
2190;BPC1;CC01;201;;4902519665;4;2024-02-19 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;130;40
2190;BPC1;CC01;201;;4902519666;4;2024-02-19 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;381;381
2190;BPC1;CC01;201;;4902519546;8;2024-02-16 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;304;E140
2190;BPC1;CC01;201;;4902519559;1;2024-02-16 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;409;409
2190;BPC1;CC01;201;;4902519554;5;2024-02-16 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;453;453
2190;BPC1;CC01;201;;4902519424;4;2024-02-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;340;340
2190;BPC1;CC01;201;;4902519439;6;2024-02-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;333;333
2190;BPC1;CC01;201;;4902519426;3;2024-02-15 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;364;364
2190;BPC1;CC01;201;;4902519431;7;2024-02-15 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;389;389
2190;BPC1;CC01;201;;4902519428;2;2024-02-15 00:00:00;-5;UNI;Resaltador punta biselada, color amarill;-270,34;132;11
2190;BPC1;CC01;201;;4902519368;6;2024-02-14 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;304;302
2190;BPC1;CC01;201;;4902519196;4;2024-02-09 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;134;188
2190;BPC1;CC01;201;;4902519215;3;2024-02-09 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;123;273
2190;BPC1;CC01;201;;4902519202;6;2024-02-09 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;365;365
2190;BPC1;CC01;201;;4902519206;6;2024-02-09 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;439;439
2190;BPC1;CC01;201;;4902518932;4;2024-02-07 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;162;885
2190;BPC1;CC01;201;;4902518838;8;2024-02-07 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;372;372
2190;BPC1;CC01;201;;4902518837;10;2024-02-07 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;120;136
2190;BPC1;CC01;201;;4902518715;6;2024-02-06 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;925;925
2190;BPC1;CC01;201;;4902518679;7;2024-02-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;419;419
2190;BPC1;CC01;201;;4902518617;7;2024-02-05 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;337;337
2190;BPC1;CC01;201;;4902518656;12;2024-02-05 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;400;400
2190;BPC1;CC01;201;;4902518422;13;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;918;918
2190;BPC1;CC01;201;;4902518417;10;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;913;913
2190;BPC1;CC01;201;;4902518373;8;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;366;366
2190;BPC1;CC01;201;;4902518532;5;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;359;359
2190;BPC1;CC01;201;;4902518425;6;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;919;919
2190;BPC1;CC01;201;;4902518428;2;2024-02-02 00:00:00;-3;UNI;Resaltador punta biselada, color amarill;-162,21;127;105
2190;BPC1;CC01;201;;4902518544;8;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;307;307
2190;BPC1;CC01;201;;4902518538;8;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;336;336
2190;BPC1;CC01;201;;4902518542;4;2024-02-02 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;370;370
2190;BPC1;CC01;201;;4902518194;4;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;363;363
2190;BPC1;CC01;201;;4902518163;9;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;931;931
2190;BPC1;CC01;201;;4902518169;6;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;361;361
2190;BPC1;CC01;201;;4902518353;5;2024-02-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;924;924
2190;BPC1;CC01;201;;4902518326;9;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;452;452
2190;BPC1;CC01;201;;4902518354;6;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;302;302
2190;BPC1;CC01;201;;4902518176;19;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;349;349
2190;BPC1;CC01;201;;4902518312;12;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;382;382
2190;BPC1;CC01;201;;4902518180;12;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;318;318
2190;BPC1;CC01;201;;4902518168;7;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;327;327
2190;BPC1;CC01;201;;4902518348;3;2024-02-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;425;425
2190;BPC1;CC01;201;;4902518162;8;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;399;399
2190;BPC1;CC01;201;;4902518188;7;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;321;321
2190;BPC1;CC01;201;;4902518193;7;2024-02-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;342;342
2190;BPC1;CC01;201;;4902518172;5;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;118;871
2190;BPC1;CC01;201;;4902518325;3;2024-02-01 00:00:00;-2;UNI;Resaltador punta biselada, color amarill;-108,14;386;386
2190;BPC1;CC01;201;;4902518170;8;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;416;416
2190;BPC1;CC01;201;;4902518178;8;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;902;902
2190;BPC1;CC01;201;;4902518315;7;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;373;373
2190;BPC1;CC01;201;;4902518181;14;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;374;374
2190;BPC1;CC01;201;;4902518164;8;2024-02-01 00:00:00;-1;UNI;Resaltador punta biselada, color amarill;-54,07;325;325
